,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,ticker
13081,2019-04-28 07:00:00,5271.83,5255.67,5256.87,767.74,4106715.61,5268.94,direct,,BTC
13082,2019-04-28 08:00:00,5280.22,5262.52,5268.94,668.38,3540076.34,5269.97,direct,,BTC
13083,2019-04-28 09:00:00,5269.97,5250.0,5269.97,1145.57,6024780.7,5258.84,direct,,BTC
13084,2019-04-28 10:00:00,5290.99,5253.95,5258.84,1653.3,8939928.62,5287.07,direct,,BTC
13085,2019-04-28 11:00:00,5313.7,5287.07,5287.07,1691.26,9034762.39,5309.17,direct,,BTC
13086,2019-04-28 12:00:00,5312.24,5292.46,5309.17,913.77,4855603.91,5296.97,direct,,BTC
13087,2019-04-28 13:00:00,5305.35,5262.46,5296.97,1713.31,9028020.3,5265.09,direct,,BTC
13088,2019-04-28 14:00:00,5284.27,5262.95,5265.09,1341.0,7095501.67,5273.76,direct,,BTC
13089,2019-04-28 15:00:00,5312.66,5273.76,5273.76,1837.61,9867177.29,5309.62,direct,,BTC
13090,2019-04-28 16:00:00,5313.03,5297.97,5309.62,860.85,4576667.07,5297.98,direct,,BTC
13091,2019-04-28 17:00:00,5306.28,5285.81,5297.98,717.24,3810307.62,5291.37,direct,,BTC
13092,2019-04-28 18:00:00,5293.24,5273.18,5291.37,1003.21,5291045.93,5282.58,direct,,BTC
13093,2019-04-28 19:00:00,5290.38,5230.91,5282.58,2088.28,10868323.76,5259.29,direct,,BTC
13094,2019-04-28 20:00:00,5277.65,5254.07,5259.29,941.14,4947092.6,5254.07,direct,,BTC
13095,2019-04-28 21:00:00,5260.58,5238.32,5254.07,1326.04,6877410.91,5257.48,direct,,BTC
13096,2019-04-28 22:00:00,5275.51,5245.58,5257.48,768.36,4000921.71,5271.0,direct,,BTC
13097,2019-04-28 23:00:00,5277.19,5259.61,5271.0,636.19,3323771.44,5272.45,direct,,BTC
13098,2019-04-29 00:00:00,5284.0,5262.04,5272.45,766.31,3997760.76,5282.46,direct,,BTC
13099,2019-04-29 01:00:00,5285.5,5277.68,5282.46,674.49,3521309.15,5285.06,direct,,BTC
13100,2019-04-29 02:00:00,5297.57,5283.69,5285.06,717.35,3754172.94,5291.3,direct,,BTC
13101,2019-04-29 03:00:00,5298.17,5286.31,5291.3,599.69,3142556.15,5290.54,direct,,BTC
13102,2019-04-29 04:00:00,5298.71,5287.44,5290.54,991.45,5215429.59,5297.88,direct,,BTC
13103,2019-04-29 05:00:00,5298.52,5287.24,5297.88,783.99,4150717.74,5292.4,direct,,BTC
13104,2019-04-29 06:00:00,5299.51,5290.55,5292.4,746.2,3951436.58,5293.31,direct,,BTC
13105,2019-04-29 07:00:00,5294.21,5278.55,5293.31,1022.1,5382202.32,5278.56,direct,,BTC
13106,2019-04-29 08:00:00,5285.43,5277.12,5278.56,1054.54,5527019.79,5285.43,direct,,BTC
13107,2019-04-29 09:00:00,5286.95,5246.0,5285.43,1605.93,8520024.47,5272.62,direct,,BTC
13108,2019-04-29 10:00:00,5272.62,5224.62,5272.62,1583.59,8244383.65,5243.97,direct,,BTC
13109,2019-04-29 11:00:00,5248.54,5236.68,5243.97,996.95,5200555.55,5244.34,direct,,BTC
13110,2019-04-29 12:00:00,5244.34,5199.88,5244.34,1994.29,10354549.67,5213.45,direct,,BTC
13111,2019-04-29 13:00:00,5215.98,5162.81,5213.45,3188.02,16582319.67,5213.23,direct,,BTC
13112,2019-04-29 14:00:00,5240.41,5211.31,5213.23,1853.65,9675707.54,5228.91,direct,,BTC
13113,2019-04-29 15:00:00,5228.91,5199.56,5228.91,1284.55,6659863.26,5208.32,direct,,BTC
13114,2019-04-29 16:00:00,5241.4,5205.29,5208.32,1630.04,8542071.71,5228.34,direct,,BTC
13115,2019-04-29 17:00:00,5240.81,5221.13,5228.34,1311.13,6843974.87,5221.44,direct,,BTC
13116,2019-04-29 18:00:00,5228.36,5200.79,5221.44,1779.05,9282393.47,5227.86,direct,,BTC
13117,2019-04-29 19:00:00,5237.81,5216.82,5227.86,1120.43,5871733.91,5231.14,direct,,BTC
13118,2019-04-29 20:00:00,5231.69,5211.61,5231.14,1922.66,10040934.27,5211.95,direct,,BTC
13119,2019-04-29 21:00:00,5224.28,5211.73,5211.95,1002.98,5247548.96,5212.19,direct,,BTC
13120,2019-04-29 22:00:00,5224.49,5189.31,5212.19,1720.96,9023604.94,5205.04,direct,,BTC
13121,2019-04-29 23:00:00,5239.56,5204.06,5205.04,1597.08,8474516.31,5237.96,direct,,BTC
13122,2019-04-30 00:00:00,5250.93,5232.28,5237.96,1026.73,5395361.95,5239.36,direct,,BTC
13123,2019-04-30 01:00:00,5251.9,5238.76,5239.36,815.4,4310348.58,5250.4,direct,,BTC
13124,2019-04-30 02:00:00,5256.21,5244.32,5250.4,1040.46,5501175.38,5252.69,direct,,BTC
13125,2019-04-30 03:00:00,5255.74,5235.58,5252.69,962.51,5060477.61,5241.37,direct,,BTC
13126,2019-04-30 04:00:00,5242.48,5224.64,5241.37,512.75,2667435.36,5227.19,direct,,BTC
13127,2019-04-30 05:00:00,5244.27,5226.7,5227.19,777.95,4056338.75,5230.83,direct,,BTC
13128,2019-04-30 06:00:00,5241.52,5229.71,5230.83,546.37,2853468.77,5237.77,direct,,BTC
13129,2019-04-30 07:00:00,5247.29,5236.86,5237.77,826.94,4305260.62,5241.78,direct,,BTC
13130,2019-04-30 08:00:00,5253.37,5241.68,5241.78,854.48,4465255.5,5252.9,direct,,BTC
13131,2019-04-30 09:00:00,5252.9,5229.32,5252.9,1238.69,6545192.12,5240.33,direct,,BTC
13132,2019-04-30 10:00:00,5284.16,5240.33,5240.33,2031.63,10708639.09,5273.57,direct,,BTC
13133,2019-04-30 11:00:00,5297.23,5271.44,5273.57,1209.53,6344115.55,5297.22,direct,,BTC
13134,2019-04-30 12:00:00,5302.72,5279.41,5297.22,1707.15,9002394.4,5298.84,direct,,BTC
13135,2019-04-30 13:00:00,5361.76,5281.54,5298.84,4311.6,23057265.0,5345.81,direct,,BTC
13136,2019-04-30 14:00:00,5372.23,5338.31,5345.81,2679.57,14252153.95,5350.73,direct,,BTC
13137,2019-04-30 15:00:00,5358.6,5334.86,5350.73,1795.17,9636391.11,5355.0,direct,,BTC
13138,2019-04-30 16:00:00,5356.22,5331.71,5355.0,1644.45,8781019.89,5339.89,direct,,BTC
13139,2019-04-30 17:00:00,5347.99,5327.22,5339.89,1347.0,7103425.63,5329.51,direct,,BTC
13140,2019-04-30 18:00:00,5343.59,5328.86,5329.51,1021.22,5396775.38,5343.57,direct,,BTC
13141,2019-04-30 19:00:00,5346.65,5331.34,5343.57,1055.72,5607119.72,5332.73,direct,,BTC
13142,2019-04-30 20:00:00,5339.25,5322.93,5332.73,1400.2,7425202.43,5331.7,direct,,BTC
13143,2019-04-30 21:00:00,5350.98,5330.48,5331.7,1222.43,6474905.27,5349.69,direct,,BTC
13144,2019-04-30 22:00:00,5369.9,5347.53,5349.69,1369.75,7323736.67,5369.88,direct,,BTC
13145,2019-04-30 23:00:00,5369.88,5342.07,5369.88,1169.74,6266737.52,5350.64,direct,,BTC
13146,2019-05-01 00:00:00,5402.94,5346.7,5350.64,2452.1,13188684.57,5375.25,direct,,BTC
13147,2019-05-01 01:00:00,5387.62,5373.98,5375.25,802.58,4294626.83,5379.61,direct,,BTC
13148,2019-05-01 02:00:00,5407.29,5378.1,5379.61,1380.61,7474046.41,5393.32,direct,,BTC
13149,2019-05-01 03:00:00,5398.59,5377.18,5393.32,1101.99,5943800.15,5387.11,direct,,BTC
13150,2019-05-01 04:00:00,5394.38,5380.66,5387.11,874.43,4723682.66,5386.6,direct,,BTC
13151,2019-05-01 05:00:00,5397.71,5386.2,5386.6,652.4,3508513.26,5392.44,direct,,BTC
13152,2019-05-01 06:00:00,5393.85,5386.2,5392.44,684.25,3715713.93,5393.38,direct,,BTC
13153,2019-05-01 07:00:00,5395.73,5388.16,5393.38,522.85,2837325.91,5388.16,direct,,BTC
13154,2019-05-01 08:00:00,5389.16,5370.72,5388.16,1435.93,7760245.19,5373.54,direct,,BTC
13155,2019-05-01 09:00:00,5382.33,5370.54,5373.54,830.87,4440174.5,5380.92,direct,,BTC
13156,2019-05-01 10:00:00,5382.24,5374.44,5380.92,589.04,3176487.76,5381.95,direct,,BTC
13157,2019-05-01 11:00:00,5395.43,5381.88,5381.95,682.23,3692492.39,5391.45,direct,,BTC
13158,2019-05-01 12:00:00,5392.13,5361.28,5391.45,1676.87,9068386.12,5376.12,direct,,BTC
13159,2019-05-01 13:00:00,5376.12,5356.46,5376.12,886.98,4733292.52,5364.02,direct,,BTC
13160,2019-05-01 14:00:00,5377.09,5362.64,5364.02,1025.42,5475982.03,5363.8,direct,,BTC
13161,2019-05-01 15:00:00,5369.56,5359.5,5363.8,997.46,5314565.64,5368.22,direct,,BTC
13162,2019-05-01 16:00:00,5372.64,5362.78,5368.22,1072.24,5779361.18,5363.56,direct,,BTC
13163,2019-05-01 17:00:00,5417.17,5362.08,5363.56,2595.43,13974249.76,5413.39,direct,,BTC
13164,2019-05-01 18:00:00,5414.87,5368.05,5413.39,2497.65,13381837.44,5376.9,direct,,BTC
13165,2019-05-01 19:00:00,5378.42,5358.78,5376.9,1650.99,8801424.52,5371.51,direct,,BTC
13166,2019-05-01 20:00:00,5382.33,5371.27,5371.51,753.78,4025385.54,5376.87,direct,,BTC
13167,2019-05-01 21:00:00,5381.23,5366.84,5376.87,828.74,4434571.08,5369.82,direct,,BTC
13168,2019-05-01 22:00:00,5377.16,5362.9,5369.82,565.23,3034357.76,5372.96,direct,,BTC
13169,2019-05-01 23:00:00,5396.6,5370.31,5372.96,850.51,4566162.58,5389.54,direct,,BTC
13170,2019-05-02 00:00:00,5399.36,5387.29,5389.54,979.24,5292276.83,5392.76,direct,,BTC
13171,2019-05-02 01:00:00,5423.69,5390.47,5392.76,1236.18,6826557.0,5391.35,direct,,BTC
13172,2019-05-02 02:00:00,5407.77,5390.51,5391.35,1341.31,7332564.82,5403.61,direct,,BTC
13173,2019-05-02 03:00:00,5418.52,5400.93,5403.61,1175.98,6439155.41,5413.8,direct,,BTC
13174,2019-05-02 04:00:00,5415.96,5397.48,5413.8,989.05,5346824.55,5405.49,direct,,BTC
13175,2019-05-02 05:00:00,5412.32,5404.54,5405.49,467.4,2504586.49,5409.35,direct,,BTC
13176,2019-05-02 06:00:00,5409.72,5403.21,5409.35,629.5,3401921.36,5407.72,direct,,BTC
13177,2019-05-02 07:00:00,5451.8,5406.54,5407.72,3350.96,18571995.91,5436.49,direct,,BTC
13178,2019-05-02 08:00:00,5469.47,5435.53,5436.49,1479.85,8064120.77,5469.32,direct,,BTC
13179,2019-05-02 09:00:00,5483.04,5451.24,5469.32,2230.3,12253600.56,5457.46,direct,,BTC
13180,2019-05-02 10:00:00,5474.31,5454.78,5457.46,693.75,3783945.93,5463.16,direct,,BTC
13181,2019-05-02 11:00:00,5474.77,5462.47,5463.16,850.49,4603811.46,5470.2,direct,,BTC
13182,2019-05-02 12:00:00,5498.78,5462.37,5470.2,2534.31,14144323.79,5487.08,direct,,BTC
13183,2019-05-02 13:00:00,5491.99,5456.28,5487.08,1442.65,7866383.14,5488.09,direct,,BTC
13184,2019-05-02 14:00:00,5506.56,5482.34,5488.09,1463.37,7938527.59,5494.2,direct,,BTC
13185,2019-05-02 15:00:00,5531.15,5494.2,5494.2,3202.42,17566795.42,5517.91,direct,,BTC
13186,2019-05-02 16:00:00,5529.77,5480.15,5517.91,2157.02,11730726.72,5482.47,direct,,BTC
13187,2019-05-02 17:00:00,5505.26,5482.47,5482.47,1473.54,7984423.71,5499.47,direct,,BTC
13188,2019-05-02 18:00:00,5512.31,5496.39,5499.47,1228.29,6686929.73,5496.39,direct,,BTC
13189,2019-05-02 19:00:00,5520.87,5496.39,5496.39,1136.33,6184993.65,5509.0,direct,,BTC
13190,2019-05-02 20:00:00,5516.46,5502.24,5509.0,1116.18,6091495.88,5515.56,direct,,BTC
13191,2019-05-02 21:00:00,5524.19,5502.87,5515.56,1228.54,6764009.76,5508.71,direct,,BTC
13192,2019-05-02 22:00:00,5516.17,5501.09,5508.71,1526.01,8451520.62,5507.57,direct,,BTC
13193,2019-05-02 23:00:00,5513.59,5499.39,5507.57,1156.72,6425148.81,5500.72,direct,,BTC
13194,2019-05-03 00:00:00,5544.39,5484.78,5500.72,2216.35,12382152.68,5544.07,direct,,BTC
13195,2019-05-03 01:00:00,5567.59,5539.04,5544.07,2106.35,11735635.9,5554.39,direct,,BTC
13196,2019-05-03 02:00:00,5596.28,5549.83,5554.39,4363.78,24522708.73,5588.69,direct,,BTC
13197,2019-05-03 03:00:00,5594.85,5574.24,5588.69,1400.73,7810147.69,5587.55,direct,,BTC
13198,2019-05-03 04:00:00,5610.44,5577.86,5587.55,1750.17,9706792.72,5600.87,direct,,BTC
13199,2019-05-03 05:00:00,5602.95,5591.69,5600.87,1073.97,5972776.19,5600.48,direct,,BTC
13200,2019-05-03 06:00:00,5666.39,5600.48,5600.48,4021.86,22600372.69,5628.65,direct,,BTC
13201,2019-05-03 07:00:00,5698.39,5621.98,5628.65,3302.21,18688761.63,5682.98,direct,,BTC
13202,2019-05-03 08:00:00,5816.7,5658.14,5682.98,8472.15,48571066.08,5769.82,direct,,BTC
13203,2019-05-03 09:00:00,5891.9,5760.32,5769.82,8853.26,51607843.63,5875.75,direct,,BTC
13204,2019-05-03 10:00:00,5879.39,5764.57,5875.75,6665.54,38438911.3,5774.42,direct,,BTC
13205,2019-05-03 11:00:00,5816.96,5763.11,5774.42,3601.63,20706406.89,5790.61,direct,,BTC
13206,2019-05-03 12:00:00,5830.64,5784.22,5790.61,2270.77,13137173.06,5802.78,direct,,BTC
13207,2019-05-03 13:00:00,5849.0,5798.94,5802.78,3757.45,22008069.08,5831.55,direct,,BTC
13208,2019-05-03 14:00:00,5867.4,5810.37,5831.55,3859.61,22594167.9,5818.42,direct,,BTC
13209,2019-05-03 15:00:00,5823.99,5779.05,5818.42,3231.88,18597572.64,5805.37,direct,,BTC
13210,2019-05-03 16:00:00,5820.78,5781.43,5805.37,1911.54,11166698.59,5784.81,direct,,BTC
13211,2019-05-03 17:00:00,5801.54,5723.71,5784.81,3830.81,21920406.33,5760.06,direct,,BTC
13212,2019-05-03 18:00:00,5792.09,5746.56,5760.06,1768.13,10121048.27,5785.78,direct,,BTC
13213,2019-05-03 19:00:00,5786.32,5765.81,5785.78,1184.02,6784504.51,5772.71,direct,,BTC
13214,2019-05-03 20:00:00,5810.88,5772.71,5772.71,1782.29,10231558.04,5788.31,direct,,BTC
13215,2019-05-03 21:00:00,5801.13,5770.98,5788.31,1377.13,7949481.64,5793.45,direct,,BTC
13216,2019-05-03 22:00:00,5793.45,5744.61,5793.45,1673.06,9571687.86,5771.72,direct,,BTC
13217,2019-05-03 23:00:00,5771.72,5745.29,5771.72,960.18,5509339.57,5753.38,direct,,BTC
13218,2019-05-04 00:00:00,5843.85,5749.44,5753.38,2975.63,17204767.23,5824.88,direct,,BTC
13219,2019-05-04 01:00:00,5901.36,5806.75,5824.88,3784.21,22065540.41,5878.47,direct,,BTC
13220,2019-05-04 02:00:00,5878.47,5828.56,5878.47,2203.97,12894597.4,5845.0,direct,,BTC
13221,2019-05-04 03:00:00,5852.33,5791.81,5845.0,1318.33,7641841.05,5822.11,direct,,BTC
13222,2019-05-04 04:00:00,5825.73,5764.89,5822.11,2153.08,12443770.54,5785.81,direct,,BTC
13223,2019-05-04 05:00:00,5799.92,5768.35,5785.81,1376.28,7960779.95,5783.46,direct,,BTC
13224,2019-05-04 06:00:00,5806.75,5768.43,5783.46,1073.62,6237186.4,5806.72,direct,,BTC
13225,2019-05-04 07:00:00,5838.21,5805.49,5806.72,950.95,5553893.48,5826.05,direct,,BTC
13226,2019-05-04 08:00:00,5826.05,5794.36,5826.05,1004.88,5894338.88,5807.84,direct,,BTC
13227,2019-05-04 09:00:00,5820.3,5783.89,5807.84,792.25,4622048.82,5787.32,direct,,BTC
13228,2019-05-04 10:00:00,5801.01,5771.77,5787.32,997.02,5757197.34,5790.05,direct,,BTC
13229,2019-05-04 11:00:00,5816.09,5790.05,5790.05,689.17,4007333.77,5800.53,direct,,BTC
13230,2019-05-04 12:00:00,5803.45,5767.92,5800.53,794.76,4603263.71,5780.2,direct,,BTC
13231,2019-05-04 13:00:00,5784.39,5629.51,5780.2,5094.39,29000725.67,5636.83,direct,,BTC
13232,2019-05-04 14:00:00,5659.81,5596.15,5636.83,3327.4,18716186.95,5649.68,direct,,BTC
13233,2019-05-04 15:00:00,5658.82,5630.66,5649.68,1307.41,7366399.28,5631.01,direct,,BTC
13234,2019-05-04 16:00:00,5662.79,5616.45,5631.01,1235.26,6997119.94,5652.57,direct,,BTC
13235,2019-05-04 17:00:00,5671.62,5645.93,5652.57,892.39,5012322.73,5663.31,direct,,BTC
13236,2019-05-04 18:00:00,5668.91,5647.58,5663.31,698.8,3923153.69,5662.18,direct,,BTC
13237,2019-05-04 19:00:00,5687.09,5661.38,5662.18,885.68,5005301.02,5679.66,direct,,BTC
13238,2019-05-04 20:00:00,5757.78,5679.66,5679.66,1578.44,9024390.3,5754.35,direct,,BTC
13239,2019-05-04 21:00:00,5882.11,5753.39,5754.35,5938.55,34712206.96,5850.43,direct,,BTC
13240,2019-05-04 22:00:00,5901.03,5837.52,5850.43,2544.52,14917136.6,5884.35,direct,,BTC
