,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
45736,2025-01-11 09:00:00,94304.34,94016.25,94046.12,66.69,6278452.12,94301.09,direct,
45737,2025-01-11 10:00:00,94491.27,94273.88,94301.09,158.08,14917860.55,94456.4,direct,
45738,2025-01-11 11:00:00,94755.95,94418.53,94456.4,143.47,13571102.35,94582.16,direct,
45739,2025-01-11 12:00:00,94609.55,94484.69,94582.16,263.78,24937004.11,94513.3,direct,
45740,2025-01-11 13:00:00,94567.57,94308.39,94513.3,343.96,32473681.27,94360.38,direct,
45741,2025-01-11 14:00:00,94601.3,94270.95,94360.38,372.15,35146392.81,94571.94,direct,
45742,2025-01-11 15:00:00,94613.35,94341.97,94571.94,375.08,35421987.83,94381.82,direct,
45743,2025-01-11 16:00:00,94682.22,94280.65,94381.82,945.39,89310002.77,94410.34,direct,
45744,2025-01-11 17:00:00,94413.62,93918.8,94410.34,1342.03,126323408.14,94115.04,direct,
45745,2025-01-11 18:00:00,94261.68,94070.18,94115.04,350.94,33048592.29,94228.08,direct,
45746,2025-01-11 19:00:00,94292.53,94030.53,94228.08,306.44,28853392.37,94192.53,direct,
45747,2025-01-11 20:00:00,94628.38,94141.18,94192.53,403.92,38116244.18,94551.96,direct,
45748,2025-01-11 21:00:00,94985.54,94530.87,94551.96,760.69,72058982.74,94906.46,direct,
45749,2025-01-11 22:00:00,94954.13,94529.2,94906.46,343.47,32536750.81,94553.96,direct,
45750,2025-01-11 23:00:00,94723.9,94511.3,94553.96,466.11,44092270.06,94569.95,direct,
45751,2025-01-12 00:00:00,94624.35,94385.65,94569.95,437.85,41380838.93,94413.1,direct,
45752,2025-01-12 01:00:00,94548.61,94265.78,94413.1,320.89,30289538.67,94532.34,direct,
45753,2025-01-12 02:00:00,94623.57,94435.6,94532.34,285.36,26973368.85,94576.33,direct,
45754,2025-01-12 03:00:00,94650.44,94375.79,94576.33,257.83,24367700.64,94579.09,direct,
45755,2025-01-12 04:00:00,94611.57,94460.18,94579.09,100.73,9523731.89,94541.07,direct,
45756,2025-01-12 05:00:00,94590.4,94459.86,94541.07,64.09,6058699.55,94522.54,direct,
45757,2025-01-12 06:00:00,94574.57,94334.51,94522.54,97.13,9172314.75,94355.63,direct,
45758,2025-01-12 07:00:00,94402.03,94245.22,94355.63,95.44,9001835.85,94284.87,direct,
45759,2025-01-12 08:00:00,94345.16,94079.41,94284.87,125.68,11840112.85,94136.08,direct,
45760,2025-01-12 09:00:00,94184.86,93675.7,94136.08,341.91,32122608.97,93870.02,direct,
45761,2025-01-12 10:00:00,94010.68,93787.28,93870.02,213.49,20045674.41,93969.42,direct,
45762,2025-01-12 11:00:00,94304.76,93969.08,93969.42,207.33,19521355.91,94213.69,direct,
45763,2025-01-12 12:00:00,94557.53,94129.82,94213.69,408.7,38568096.12,94291.48,direct,
45764,2025-01-12 13:00:00,94680.05,94260.45,94291.48,658.9,62285889.53,94613.31,direct,
45765,2025-01-12 14:00:00,94930.12,94612.25,94613.31,653.72,61975761.41,94759.1,direct,
45766,2025-01-12 15:00:00,95388.08,94635.09,94759.1,1268.55,120589896.68,95029.85,direct,
45767,2025-01-12 16:00:00,95090.79,94765.4,95029.85,700.54,66493224.49,95009.78,direct,
45768,2025-01-12 17:00:00,95219.97,94942.83,95009.78,512.09,48697644.17,95097.61,direct,
45769,2025-01-12 18:00:00,95261.76,94876.59,95097.61,523.5,49761396.53,94954.87,direct,
45770,2025-01-12 19:00:00,95019.72,94542.44,94954.87,514.85,48785585.88,94613.78,direct,
45771,2025-01-12 20:00:00,94768.39,94579.98,94613.78,423.94,40138203.04,94652.95,direct,
45772,2025-01-12 21:00:00,94689.6,94267.56,94652.95,583.0,55076004.77,94311.04,direct,
45773,2025-01-12 22:00:00,94325.62,93755.99,94311.04,912.32,85738011.12,93915.95,direct,
45774,2025-01-12 23:00:00,94527.71,93914.92,93915.95,1158.08,109074784.91,94505.67,direct,
45775,2025-01-13 00:00:00,95894.16,94405.31,94505.67,2786.7,265692993.32,95296.97,direct,
45776,2025-01-13 01:00:00,95367.81,94047.41,95296.97,2630.47,249310934.15,94168.69,direct,
45777,2025-01-13 02:00:00,94458.17,93860.35,94168.69,1565.17,147348753.05,94174.69,direct,
45778,2025-01-13 03:00:00,94371.39,93944.31,94174.69,951.73,89632778.47,94232.78,direct,
45779,2025-01-13 04:00:00,94869.73,94162.64,94232.78,579.88,54827070.72,94464.36,direct,
45780,2025-01-13 05:00:00,94495.63,94002.63,94464.36,250.68,23615093.24,94128.28,direct,
45781,2025-01-13 06:00:00,94284.15,93220.53,94128.28,708.5,66363064.68,93573.63,direct,
45782,2025-01-13 07:00:00,93905.49,93417.32,93573.63,330.88,30984954.84,93517.77,direct,
45783,2025-01-13 08:00:00,93597.49,92845.72,93517.77,633.14,58973514.24,92991.95,direct,
45784,2025-01-13 09:00:00,93132.75,92578.52,92991.95,835.51,77609122.81,92797.75,direct,
45785,2025-01-13 10:00:00,92830.02,91309.1,92797.75,1902.26,174899883.05,91557.84,direct,
45786,2025-01-13 11:00:00,91688.22,90752.27,91557.84,1974.57,180102231.73,90764.62,direct,
45787,2025-01-13 12:00:00,91226.08,90196.88,90764.62,4941.63,448134500.19,90643.97,direct,
45788,2025-01-13 13:00:00,91681.57,90485.5,90643.97,3497.02,318925365.36,91054.87,direct,
45789,2025-01-13 14:00:00,92246.99,89153.4,91054.87,10439.85,948045293.55,91777.06,direct,
45790,2025-01-13 15:00:00,93075.71,91523.9,91777.06,7293.86,673328673.05,92103.74,direct,
45791,2025-01-13 16:00:00,92248.12,91193.45,92103.74,5158.35,473373324.33,91278.33,direct,
45792,2025-01-13 17:00:00,92255.96,91186.3,91278.33,3906.65,358464980.61,91927.44,direct,
45793,2025-01-13 18:00:00,92357.24,91543.92,91927.44,3841.23,353135848.0,92032.42,direct,
45794,2025-01-13 19:00:00,92491.09,91552.55,92032.42,3228.91,297351949.78,92266.98,direct,
45795,2025-01-13 20:00:00,93746.12,91856.56,92266.98,4084.28,378858139.01,93556.49,direct,
45796,2025-01-13 21:00:00,94445.26,93380.03,93556.49,3695.81,347011356.37,94174.82,direct,
45797,2025-01-13 22:00:00,94689.27,94122.42,94174.82,1768.84,167014021.46,94372.73,direct,
45798,2025-01-13 23:00:00,94589.86,94163.72,94372.73,972.65,91783802.39,94517.66,direct,
45799,2025-01-14 00:00:00,94853.47,94324.09,94517.66,1465.18,138505006.86,94449.64,direct,
45800,2025-01-14 01:00:00,95018.3,94438.46,94449.64,1653.75,156740525.82,94805.78,direct,
45801,2025-01-14 02:00:00,95255.04,94717.55,94805.78,1641.65,155996744.28,94869.44,direct,
45802,2025-01-14 03:00:00,95094.54,94796.02,94869.44,859.18,81547356.73,94845.74,direct,
45803,2025-01-14 04:00:00,95129.1,94800.78,94845.74,488.37,46388636.23,95096.67,direct,
45804,2025-01-14 05:00:00,95456.67,94842.87,95096.67,573.79,54631774.58,94884.51,direct,
45805,2025-01-14 06:00:00,94994.05,94707.01,94884.51,420.99,39917405.28,94992.56,direct,
45806,2025-01-14 07:00:00,95141.02,94826.02,94992.56,257.71,24476068.01,94833.84,direct,
45807,2025-01-14 08:00:00,95788.79,94833.74,94833.84,1003.96,95817447.81,95483.69,direct,
45808,2025-01-14 09:00:00,97357.87,95446.76,95483.69,2124.71,205092317.27,97141.92,direct,
45809,2025-01-14 10:00:00,97181.72,96562.92,97141.92,1157.07,112005730.81,96655.51,direct,
45810,2025-01-14 11:00:00,96667.35,96321.6,96655.51,527.89,50941268.52,96517.71,direct,
45811,2025-01-14 12:00:00,96670.1,95954.41,96517.71,1327.83,127752809.06,95957.98,direct,
45812,2025-01-14 13:00:00,97239.84,95728.5,95957.98,3919.34,378110807.87,96301.7,direct,
45813,2025-01-14 14:00:00,97229.23,95981.1,96301.7,4719.18,455940419.64,96253.04,direct,
45814,2025-01-14 15:00:00,96956.08,96151.03,96253.04,4558.0,440186510.82,96430.33,direct,
45815,2025-01-14 16:00:00,96432.18,95303.78,96430.33,4487.69,429909514.91,95696.23,direct,
45816,2025-01-14 17:00:00,96529.45,95518.28,95696.23,2717.88,260854428.63,96490.29,direct,
45817,2025-01-14 18:00:00,96921.83,96240.14,96490.29,2426.39,234417967.45,96736.51,direct,
45818,2025-01-14 19:00:00,97051.76,96419.71,96736.51,2090.65,202346751.51,96496.3,direct,
45819,2025-01-14 20:00:00,96885.82,96093.2,96496.3,3364.63,324660509.51,96468.27,direct,
45820,2025-01-14 21:00:00,96637.65,96276.9,96468.27,1275.78,123069832.1,96446.23,direct,
45821,2025-01-14 22:00:00,96715.92,96410.55,96446.23,572.36,55259890.81,96667.33,direct,
45822,2025-01-14 23:00:00,96751.44,96474.07,96667.33,713.3,68901370.52,96526.87,direct,
45823,2025-01-15 00:00:00,97305.42,96466.75,96526.87,1578.33,152953479.77,96864.56,direct,
45824,2025-01-15 01:00:00,97522.68,96767.35,96864.56,1779.34,172855556.01,97313.09,direct,
45825,2025-01-15 02:00:00,97418.82,96704.66,97313.09,1379.42,133835810.74,96791.51,direct,
45826,2025-01-15 03:00:00,97293.24,96725.51,96791.51,1072.59,104050698.14,97287.4,direct,
45827,2025-01-15 04:00:00,97687.64,97035.86,97287.4,1083.04,105467038.52,97157.02,direct,
45828,2025-01-15 05:00:00,97199.64,96717.08,97157.02,469.47,45494426.01,96999.48,direct,
45829,2025-01-15 06:00:00,97108.44,96822.6,96999.48,246.12,23861950.5,97068.42,direct,
45830,2025-01-15 07:00:00,97555.22,97067.52,97068.42,433.99,42237959.93,97277.0,direct,
45831,2025-01-15 08:00:00,97505.53,97134.79,97277.0,380.91,37069464.73,97181.6,direct,
45832,2025-01-15 09:00:00,97343.6,96760.63,97181.6,571.44,55425978.55,96801.48,direct,
45833,2025-01-15 10:00:00,97114.32,96699.27,96801.48,399.9,38756663.08,96911.68,direct,
45834,2025-01-15 11:00:00,96926.9,96479.62,96911.68,565.18,54628267.85,96722.2,direct,
45835,2025-01-15 12:00:00,97136.71,96506.92,96722.2,935.71,90538813.23,96908.56,direct,
45836,2025-01-15 13:00:00,99024.95,96815.39,96908.56,3560.52,349605919.89,98957.26,direct,
45837,2025-01-15 14:00:00,99511.78,98583.33,98957.26,5796.67,573996814.69,99443.15,direct,
45838,2025-01-15 15:00:00,99793.98,98982.14,99443.15,5690.91,565885725.22,98994.04,direct,
45839,2025-01-15 16:00:00,99494.36,98891.25,98994.04,3014.07,298956587.95,99024.4,direct,
45840,2025-01-15 17:00:00,99352.9,98616.72,99024.4,2303.75,228351861.51,98651.65,direct,
45841,2025-01-15 18:00:00,99471.67,98651.3,98651.65,1776.39,176080895.23,99460.87,direct,
45842,2025-01-15 19:00:00,99984.7,99302.3,99460.87,2207.76,219844206.36,99864.98,direct,
45843,2025-01-15 20:00:00,100719.11,99480.44,99864.98,4541.32,454323393.36,99583.9,direct,
45844,2025-01-15 21:00:00,99882.76,99493.26,99583.9,1421.81,141770177.7,99695.32,direct,
45845,2025-01-15 22:00:00,99853.6,99578.12,99695.32,609.89,60791554.22,99729.58,direct,
45846,2025-01-15 23:00:00,100526.62,99647.69,99729.58,1348.68,134881509.04,100510.84,direct,
45847,2025-01-16 00:00:00,100867.35,99644.99,100510.84,2967.49,297291261.3,99871.96,direct,
45848,2025-01-16 01:00:00,100215.52,99817.76,99871.96,1311.89,131215247.91,100094.71,direct,
45849,2025-01-16 02:00:00,100132.01,99472.77,100094.71,1085.46,108335913.72,99636.54,direct,
45850,2025-01-16 03:00:00,99849.75,99155.53,99636.54,1028.11,102289420.61,99462.86,direct,
45851,2025-01-16 04:00:00,99682.99,99462.61,99462.86,332.31,33096455.75,99596.71,direct,
45852,2025-01-16 05:00:00,99597.39,99341.7,99596.71,355.28,35336190.81,99361.3,direct,
45853,2025-01-16 06:00:00,99879.76,99307.17,99361.3,504.18,50224507.53,99771.44,direct,
45854,2025-01-16 07:00:00,99829.6,99626.41,99771.44,377.4,37627941.34,99770.0,direct,
45855,2025-01-16 08:00:00,99791.66,98596.02,99770.0,1110.37,110079537.43,98929.7,direct,
45856,2025-01-16 09:00:00,99294.79,98627.68,98929.7,701.61,69400390.29,99128.25,direct,
45857,2025-01-16 10:00:00,99391.9,99089.59,99128.25,330.67,32818540.1,99199.35,direct,
45858,2025-01-16 11:00:00,99306.84,98718.17,99199.35,639.96,63384797.83,99150.44,direct,
45859,2025-01-16 12:00:00,99496.6,98883.35,99150.44,1441.56,143090111.9,99368.79,direct,
45860,2025-01-16 13:00:00,99421.89,98778.32,99368.79,2420.64,239834052.36,99068.81,direct,
45861,2025-01-16 14:00:00,99380.04,97445.77,99068.81,4592.68,451306125.49,97574.5,direct,
45862,2025-01-16 15:00:00,99275.79,97275.38,97574.5,5193.72,509499995.07,99272.5,direct,
45863,2025-01-16 16:00:00,99865.88,99060.55,99272.5,4587.67,456384954.87,99339.14,direct,
45864,2025-01-16 17:00:00,100350.61,99164.81,99339.14,3477.08,346799482.82,99832.22,direct,
45865,2025-01-16 18:00:00,100061.69,99244.0,99832.22,2047.38,203840359.26,99568.72,direct,
45866,2025-01-16 19:00:00,100431.95,99393.4,99568.72,1986.35,198440007.64,100399.35,direct,
45867,2025-01-16 20:00:00,100641.77,100264.19,100399.35,2957.69,297176069.78,100338.38,direct,
45868,2025-01-16 21:00:00,100381.93,99715.28,100338.38,1920.67,192167701.61,100133.27,direct,
45869,2025-01-16 22:00:00,100133.82,99376.43,100133.27,976.51,97356551.56,99831.34,direct,
45870,2025-01-16 23:00:00,100098.9,99729.55,99831.34,1080.2,107935173.44,99979.43,direct,
45871,2025-01-17 00:00:00,100430.51,99941.15,99979.43,1028.35,103029395.08,100128.86,direct,
45872,2025-01-17 01:00:00,101805.86,100036.69,100128.86,3329.23,336649586.9,101641.11,direct,
45873,2025-01-17 02:00:00,102111.8,100762.91,101641.11,2449.8,248899111.65,101074.04,direct,
45874,2025-01-17 03:00:00,101254.56,100913.94,101074.04,925.05,93489953.15,101027.78,direct,
45875,2025-01-17 04:00:00,101474.35,100934.2,101027.78,628.89,63600896.67,101459.04,direct,
45876,2025-01-17 05:00:00,101755.77,101282.95,101459.04,688.24,69890014.25,101326.93,direct,
45877,2025-01-17 06:00:00,101581.45,101300.39,101326.93,253.53,25717559.55,101394.92,direct,
45878,2025-01-17 07:00:00,101887.06,101394.91,101394.92,464.78,47212979.24,101463.79,direct,
45879,2025-01-17 08:00:00,102188.29,101441.27,101463.79,987.32,100582362.95,102110.85,direct,
45880,2025-01-17 09:00:00,102281.71,101723.95,102110.85,823.27,83970851.34,101840.87,direct,
45881,2025-01-17 10:00:00,102550.84,101782.96,101840.87,1096.34,111996559.3,102303.5,direct,
45882,2025-01-17 11:00:00,102438.79,102074.35,102303.5,367.46,37579879.11,102226.01,direct,
45883,2025-01-17 12:00:00,102947.09,102179.06,102226.01,1881.22,192999784.15,102748.64,direct,
45884,2025-01-17 13:00:00,102978.59,102414.79,102748.64,1872.78,192291718.62,102450.45,direct,
45885,2025-01-17 14:00:00,103397.71,102276.09,102450.45,5342.32,549274922.58,103397.71,direct,
45886,2025-01-17 15:00:00,104317.48,103304.45,103397.71,7010.75,728551281.73,104053.37,direct,
45887,2025-01-17 16:00:00,105076.39,103884.09,104053.37,5310.71,555669083.46,105033.07,direct,
45888,2025-01-17 17:00:00,105321.73,104053.78,105033.07,4094.25,428714894.73,104155.12,direct,
45889,2025-01-17 18:00:00,104999.1,104077.23,104155.12,2939.47,307562818.93,104895.58,direct,
45890,2025-01-17 19:00:00,105926.06,104738.54,104895.58,3760.6,396600332.59,105919.43,direct,
45891,2025-01-17 20:00:00,105923.31,104583.48,105919.43,5667.09,596361577.41,104726.74,direct,
45892,2025-01-17 21:00:00,105089.48,104508.16,104726.74,1863.17,195236131.45,104654.92,direct,
45893,2025-01-17 22:00:00,104736.63,104230.88,104654.92,762.29,79679556.87,104451.15,direct,
45894,2025-01-17 23:00:00,104563.05,104100.0,104451.15,653.93,68249228.33,104111.13,direct,
45895,2025-01-18 00:00:00,104689.3,104101.48,104111.13,731.72,76393402.0,104687.11,direct,
45896,2025-01-18 01:00:00,104687.21,104135.57,104687.11,851.88,88943172.18,104304.54,direct,
45897,2025-01-18 02:00:00,104524.83,104263.73,104304.54,463.99,48453345.84,104338.99,direct,
45898,2025-01-18 03:00:00,104478.92,103064.73,104338.99,1534.12,159155304.7,103557.85,direct,
45899,2025-01-18 04:00:00,103688.59,102658.9,103557.85,1279.66,132122606.13,103558.4,direct,
45900,2025-01-18 05:00:00,103734.27,102808.56,103558.4,1448.87,149833239.46,102816.29,direct,
45901,2025-01-18 06:00:00,103576.08,102814.38,102816.29,710.45,73361540.75,103396.52,direct,
45902,2025-01-18 07:00:00,103459.38,102561.27,103396.52,535.6,55142111.42,102781.27,direct,
45903,2025-01-18 08:00:00,103296.26,102234.37,102781.27,701.07,72013897.74,103230.22,direct,
45904,2025-01-18 09:00:00,103418.31,103013.43,103230.22,457.14,47188592.81,103097.06,direct,
45905,2025-01-18 10:00:00,103228.98,102783.4,103097.06,624.78,64368220.47,103122.05,direct,
45906,2025-01-18 11:00:00,103822.35,102880.09,103122.05,480.41,49630733.97,103545.36,direct,
45907,2025-01-18 12:00:00,103980.31,103333.38,103545.36,933.42,96679186.63,103402.95,direct,
45908,2025-01-18 13:00:00,104340.32,103085.41,103402.95,1295.8,134365180.85,104306.48,direct,
45909,2025-01-18 14:00:00,104501.02,103695.97,104306.48,1740.86,181254260.93,103942.0,direct,
45910,2025-01-18 15:00:00,104927.11,103714.36,103942.0,1798.1,187752769.56,104504.94,direct,
45911,2025-01-18 16:00:00,104639.15,103074.04,104504.94,2839.22,294759988.59,103182.14,direct,
45912,2025-01-18 17:00:00,104126.17,103181.52,103182.14,1420.78,147453549.34,103743.29,direct,
45913,2025-01-18 18:00:00,104321.38,103710.74,103743.29,1548.42,161022774.24,104019.94,direct,
45914,2025-01-18 19:00:00,104388.21,103993.08,104019.94,848.48,88383965.74,104283.36,direct,
45915,2025-01-18 20:00:00,104391.9,103689.36,104283.36,964.3,100248253.25,103935.05,direct,
45916,2025-01-18 21:00:00,104162.39,103787.52,103935.05,900.91,93667214.72,103794.62,direct,
45917,2025-01-18 22:00:00,104208.83,103768.11,103794.62,443.25,46099630.99,104195.18,direct,
45918,2025-01-18 23:00:00,104637.39,104194.93,104195.18,813.35,84930028.72,104431.52,direct,
45919,2025-01-19 00:00:00,104433.1,104019.28,104431.52,697.17,72660908.12,104021.86,direct,
45920,2025-01-19 01:00:00,104571.01,103908.42,104021.86,868.65,90569610.66,104379.92,direct,
45921,2025-01-19 02:00:00,105328.22,104379.9,104379.92,1427.35,149721652.62,104769.84,direct,
45922,2025-01-19 03:00:00,105057.87,104458.81,104769.84,862.46,90342819.83,104864.02,direct,
45923,2025-01-19 04:00:00,105138.13,104559.59,104864.02,809.59,84888063.96,104906.73,direct,
45924,2025-01-19 05:00:00,105020.05,104152.44,104906.73,790.56,82678085.98,105004.56,direct,
45925,2025-01-19 06:00:00,105490.13,104917.47,105004.56,464.91,48889468.9,105436.47,direct,
45926,2025-01-19 07:00:00,105460.26,104789.91,105436.47,504.69,53028041.03,105010.98,direct,
45927,2025-01-19 08:00:00,105011.1,104163.93,105010.98,714.44,74656328.11,104261.13,direct,
45928,2025-01-19 09:00:00,105289.13,103290.24,104261.13,1756.21,182874904.38,105146.53,direct,
45929,2025-01-19 10:00:00,105147.76,104248.63,105146.53,852.33,89224752.17,104646.61,direct,
45930,2025-01-19 11:00:00,105181.75,104042.86,104646.61,1171.2,122543011.68,104191.56,direct,
45931,2025-01-19 12:00:00,104865.79,104150.58,104191.56,1672.36,174762797.76,104770.24,direct,
45932,2025-01-19 13:00:00,105162.05,104704.15,104770.24,1463.69,153578670.02,104800.45,direct,
45933,2025-01-19 14:00:00,105549.03,104633.19,104800.45,2409.62,252936764.11,105004.42,direct,
45934,2025-01-19 15:00:00,105089.4,104395.26,105004.42,1504.18,157497781.69,104792.26,direct,
45935,2025-01-19 16:00:00,105072.35,104559.05,104792.26,884.43,92681274.33,104811.68,direct,
45936,2025-01-19 17:00:00,105033.68,104392.18,104811.68,1095.32,114600026.73,104988.59,direct,
45937,2025-01-19 18:00:00,105126.62,104789.33,104988.59,662.51,69544940.46,104903.26,direct,
45938,2025-01-19 19:00:00,106075.45,104848.61,104903.26,1103.41,116417006.17,106062.98,direct,
45939,2025-01-19 20:00:00,106317.18,105392.01,106062.98,2461.26,260770072.03,106178.06,direct,
45940,2025-01-19 21:00:00,106267.6,103537.47,106178.06,5402.84,564754194.35,103537.47,direct,
45941,2025-01-19 22:00:00,104351.2,101015.12,103537.47,5796.08,597762141.59,103301.37,direct,
45942,2025-01-19 23:00:00,103304.82,99537.53,103301.37,6222.09,628522285.42,101212.56,direct,
45943,2025-01-20 00:00:00,101557.79,99449.75,101212.56,3621.51,364167796.36,99664.33,direct,
45944,2025-01-20 01:00:00,100823.82,99497.32,99664.33,2662.92,266414314.19,100539.87,direct,
45945,2025-01-20 02:00:00,102167.09,100459.31,100539.87,1730.4,175406724.73,101797.17,direct,
45946,2025-01-20 03:00:00,102067.41,101317.55,101797.17,1365.84,138777876.13,101791.76,direct,
45947,2025-01-20 04:00:00,102678.65,101443.03,101791.76,965.91,98496373.09,102126.94,direct,
45948,2025-01-20 05:00:00,102711.36,102017.34,102126.94,833.43,85352188.06,102229.36,direct,
45949,2025-01-20 06:00:00,109340.21,102126.7,102229.36,6012.04,640180394.79,107304.25,direct,
45950,2025-01-20 07:00:00,109214.4,106779.4,107304.25,5529.49,598592422.28,106962.44,direct,
45951,2025-01-20 08:00:00,108239.9,106939.47,106962.44,1796.36,193694578.81,108180.49,direct,
45952,2025-01-20 09:00:00,109043.4,107428.58,108180.49,2265.16,245232737.47,107995.06,direct,
45953,2025-01-20 10:00:00,108580.13,107641.3,107995.06,1568.06,169578658.55,107834.59,direct,
45954,2025-01-20 11:00:00,108396.43,107657.51,107834.59,1048.49,113326143.68,108107.42,direct,
45955,2025-01-20 12:00:00,108552.98,105356.34,108107.42,3975.22,423840032.31,106790.36,direct,
45956,2025-01-20 13:00:00,107979.61,106527.1,106790.36,2005.35,215237893.3,107814.65,direct,
45957,2025-01-20 14:00:00,107979.86,107140.8,107814.65,1768.63,190301100.28,107737.51,direct,
45958,2025-01-20 15:00:00,107838.31,104384.87,107737.51,3383.52,359251542.94,104830.15,direct,
45959,2025-01-20 16:00:00,106885.4,103636.91,104830.15,3339.75,351681769.47,106533.66,direct,
45960,2025-01-20 17:00:00,106616.81,100529.19,106533.66,13951.46,1441254141.0,102851.98,direct,
45961,2025-01-20 18:00:00,104368.71,102641.3,102851.98,3102.6,321449608.54,103834.75,direct,
45962,2025-01-20 19:00:00,103863.5,102656.98,103834.75,1879.18,194177580.84,103586.96,direct,
45963,2025-01-20 20:00:00,104217.42,103269.6,103586.96,1321.74,137115266.06,103539.5,direct,
45964,2025-01-20 21:00:00,103954.36,102467.17,103539.5,1431.52,147852599.78,102474.11,direct,
45965,2025-01-20 22:00:00,103682.75,101775.14,102474.11,1486.23,152645269.03,103476.72,direct,
45966,2025-01-20 23:00:00,103544.4,101619.42,103476.72,1795.55,184278673.67,102148.74,direct,
45967,2025-01-21 00:00:00,102527.75,100972.6,102148.74,2649.71,269580585.69,101045.06,direct,
45968,2025-01-21 01:00:00,102087.91,100069.04,101045.06,7123.01,720612411.8,101368.97,direct,
45969,2025-01-21 02:00:00,102621.11,100966.4,101368.97,4175.56,425890601.53,102414.65,direct,
45970,2025-01-21 03:00:00,103119.97,102171.62,102414.65,2608.17,267908463.28,102812.15,direct,
45971,2025-01-21 04:00:00,102843.12,101821.01,102812.15,2347.48,240234422.96,102208.7,direct,
45972,2025-01-21 05:00:00,102394.05,101225.14,102208.7,2139.34,217576319.35,101251.84,direct,
45973,2025-01-21 06:00:00,102049.08,100989.28,101251.84,2007.07,203897991.5,102030.06,direct,
45974,2025-01-21 07:00:00,102351.13,101714.35,102030.06,1674.44,170959733.71,101866.79,direct,
45975,2025-01-21 08:00:00,102361.02,101627.45,101866.79,1670.01,170505316.2,102332.77,direct,
45976,2025-01-21 09:00:00,102758.52,101971.04,102332.77,2018.13,206670770.79,102598.18,direct,
45977,2025-01-21 10:00:00,103264.42,102459.76,102598.18,1935.68,199064768.06,103059.56,direct,
45978,2025-01-21 11:00:00,103866.19,102980.47,103059.56,2214.41,229283349.79,103665.49,direct,
45979,2025-01-21 12:00:00,104619.05,103519.95,103665.49,2541.79,264935633.81,104407.6,direct,
45980,2025-01-21 13:00:00,104891.38,104063.14,104407.6,2373.42,248058418.26,104369.49,direct,
45981,2025-01-21 14:00:00,105231.2,102926.1,104369.49,6474.1,672749769.84,103171.9,direct,
45982,2025-01-21 15:00:00,103996.1,102696.36,103171.9,6368.76,657997504.23,103859.16,direct,
45983,2025-01-21 16:00:00,106477.52,103737.36,103859.16,9288.73,979742168.1,104925.78,direct,
45984,2025-01-21 17:00:00,106396.73,104842.84,104925.78,4449.21,470294126.36,106173.6,direct,
45985,2025-01-21 18:00:00,107252.77,105877.37,106173.6,5870.2,625968547.75,106866.55,direct,
45986,2025-01-21 19:00:00,107151.49,106263.15,106866.55,4143.15,442233533.47,107043.98,direct,
45987,2025-01-21 20:00:00,107206.02,105928.94,107043.98,4736.81,504688565.99,106132.91,direct,
45988,2025-01-21 21:00:00,106837.88,105776.11,106132.91,2545.71,270628746.91,106806.64,direct,
45989,2025-01-21 22:00:00,106808.62,106002.94,106806.64,965.07,102752580.47,106017.44,direct,
45990,2025-01-21 23:00:00,106294.38,105434.49,106017.44,2232.82,236386789.42,106155.61,direct,
45991,2025-01-22 00:00:00,106319.05,105799.02,106155.61,1595.73,169137366.81,105946.45,direct,
45992,2025-01-22 01:00:00,106398.57,105454.98,105946.45,1706.1,180553240.98,105801.81,direct,
45993,2025-01-22 02:00:00,106199.05,105562.57,105801.81,1086.83,115087997.9,105594.12,direct,
45994,2025-01-22 03:00:00,105914.66,105593.6,105594.12,737.47,77983806.45,105613.84,direct,
45995,2025-01-22 04:00:00,105818.07,105296.42,105613.84,837.51,88450287.94,105574.87,direct,
45996,2025-01-22 05:00:00,105860.12,105493.88,105574.87,654.36,69145430.5,105695.27,direct,
45997,2025-01-22 06:00:00,105952.79,105181.65,105695.27,1024.66,108155296.46,105376.81,direct,
45998,2025-01-22 07:00:00,105667.63,105053.9,105376.81,924.7,97376011.54,105079.59,direct,
45999,2025-01-22 08:00:00,105343.92,104707.48,105079.59,1600.0,168002362.12,105255.53,direct,
46000,2025-01-22 09:00:00,105261.3,104914.99,105255.53,978.54,102781703.53,104979.87,direct,
46001,2025-01-22 10:00:00,105156.24,104638.31,104979.87,1007.46,105681228.07,105123.52,direct,
46002,2025-01-22 11:00:00,105445.72,104614.44,105123.52,1472.22,154514380.16,105072.26,direct,
46003,2025-01-22 12:00:00,105584.66,105054.48,105072.26,977.02,102922412.51,105275.18,direct,
46004,2025-01-22 13:00:00,105355.07,103801.78,105275.18,2351.56,245859490.28,104052.9,direct,
46005,2025-01-22 14:00:00,104912.83,103631.42,104052.9,4524.56,471435023.96,104385.96,direct,
46006,2025-01-22 15:00:00,105151.68,103964.33,104385.96,4476.77,467850197.8,104191.51,direct,
46007,2025-01-22 16:00:00,104220.37,103321.48,104191.51,3680.92,382067514.89,103699.37,direct,
46008,2025-01-22 17:00:00,104600.65,103665.36,103699.37,2775.13,289343929.67,104356.25,direct,
46009,2025-01-22 18:00:00,104685.3,103738.72,104356.25,2287.61,238628280.53,103885.89,direct,
46010,2025-01-22 19:00:00,104725.8,103841.79,103885.89,2178.5,227505873.06,104610.39,direct,
46011,2025-01-22 20:00:00,104812.85,104059.38,104610.39,3239.51,338192616.83,104304.61,direct,
